video_id,video_url,date_time,pinned,views,likes,comments,caption,privacy
7190648733653110018,https://www.tiktok.com/@shawnlemuel/video/7190648733653110018,"Jan 20, 2023, 4:29 PM",No,8172,44,0,Spend your #CNY2023 here! DM @chefnickewong for more info! #LunarNewYearFood #lohei #chefnickewong #sentosa #singapore,N/A
7190597471419059457,https://www.tiktok.com/@shawnlemuel/video/7190597471419059457,"Jan 20, 2023, 1:10 PM",No,6788,72,11,Turn #cny2023 to a pool party! #singapore #creativelabs #tiktokshop #wheretobuy #bluetoothspeaker #waterproof,N/A
7190596911848525057,https://www.tiktok.com/@shawnlemuel/video/7190596911848525057,"Jan 20, 2023, 1:08 PM",No,5296,61,0,Make #cny2023 loud! #singapore #creativelabs #tiktokshop #wheretobuy #bluetoothspeaker,N/A
7189817319294602497,https://www.tiktok.com/@shawnlemuel/video/7189817319294602497,"Jan 18, 2023, 10:43 AM",No,12K,55,0,Terrify your #cat today 🤣 #tiktokshopmademebuyit #cny2023 #bubbles #machine #wheretobuy #party,N/A
7189816688395717889,https://www.tiktok.com/@shawnlemuel/video/7189816688395717889,"Jan 18, 2023, 10:41 AM",No,1109,30,2,It just hits different when you have a proper chair. Feel it for yourself! #cny2023 #loveyourself #feelgood #tiktokshopmademebuyit #singapore #howto #relax,N/A
7189815988316015873,https://www.tiktok.com/@shawnlemuel/video/7189815988316015873,"Jan 18, 2023, 10:38 AM",No,1864,24,2,Feel fresh and stay fresh for #cny2023! #loveyourself #feelgood #howto #tiktokshopmademebuyit #singapore #tiktokshop,N/A
7189450505100332290,https://www.tiktok.com/@shawnlemuel/video/7189450505100332290,"Jan 17, 2023, 11:00 AM",No,1634,15,2,Relax and get ready for #cny2023! #tiktokshop #singapore #wheretobuy #relax #massage #tiktokshopmademebuyit #loveyourself #feelgood #howto,N/A
7189449738373139714,https://www.tiktok.com/@shawnlemuel/video/7189449738373139714,"Jan 17, 2023, 10:57 AM",No,973,12,2,Clean up before #cny2023! #tiktokshop #singapore #wheretobuy #waterspray #party #idea #tiktokshopmademebuyit #spray #clean #howto,N/A
7189448359256673537,https://www.tiktok.com/@shawnlemuel/video/7189448359256673537,"Jan 17, 2023, 10:51 AM",No,1092,13,1,Liven up your #cny2023! #tiktokshop #singapore #wheretobuy #lights #party #idea #tiktokshopmademebuyit,N/A
7187199824343665921,https://www.tiktok.com/@shawnlemuel/video/7187199824343665921,"Jan 11, 2023, 9:26 AM",No,859,6,1,Get it before #cny! #singapore #tiktokshop #promo #deal #useful #tip #howto #savemoney,N/A
7187199471984397569,https://www.tiktok.com/@shawnlemuel/video/7187199471984397569,"Jan 11, 2023, 9:25 AM",No,1068,15,0,Get it before #cny! #singapore #tiktokshop #promo #deal #useful #tip #howto #savemoney,N/A
7187199370608053506,https://www.tiktok.com/@shawnlemuel/video/7187199370608053506,"Jan 11, 2023, 9:24 AM",No,1673,18,1,Get it before #cny! #singapore #tiktokshop #promo #deal #useful #tip #howto #savemoney,N/A
7187039567512407298,https://www.tiktok.com/@shawnlemuel/video/7187039567512407298,"Jan 10, 2023, 11:04 PM",No,1124,8,1,Get it before #cny! #singapore #tiktokshop #promo #deal #useful #tip #howto #savemoney #angbao #hongbao #wheretobuy #rabbit #yearoftherabbit #abalone,N/A
7187038807231843585,https://www.tiktok.com/@shawnlemuel/video/7187038807231843585,"Jan 10, 2023, 11:01 PM",No,8044,3517,0,Get it before #cny! #singapore #tiktokshop #promo #deal #useful #tip #howto #savemoney #angbao #hongbao #wheretobuy #rabbit #yearoftherabbit,N/A
7187026799149272321,https://www.tiktok.com/@shawnlemuel/video/7187026799149272321,"Jan 10, 2023, 10:14 PM",No,1211,19,2,Get it before #cny! #singapore #tiktokshop #promo #deal #useful #tip #howto #savemoney,N/A
7181805890260012290,https://www.tiktok.com/@shawnlemuel/video/7181805890260012290,"Dec 27, 2022, 8:34 PM",No,8452,55,2,Nothing beats the real deal.. but this was good practice! #pico4 #vr #tech #learningisfun #calligraphy,N/A
7180291573010156801,https://www.tiktok.com/@shawnlemuel/video/7180291573010156801,"Dec 23, 2022, 6:38 PM",No,951,13,2,Would you go through the jungle or stay in the clearing? #learningisfun #quotes #book #mindset #singapore,N/A
7180286698033515777,https://www.tiktok.com/@shawnlemuel/video/7180286698033515777,"Dec 23, 2022, 6:19 PM",No,1821,30,2,VR can be an effective alternative to couch gaming! #singapore #fitness #vr #exercise #pico4,N/A
7179920950505262338,https://www.tiktok.com/@shawnlemuel/video/7179920950505262338,"Dec 22, 2022, 6:40 PM",No,845,39,0,Have you tried CapCut yet? #capcut #edit #videoediting #howtoedit #learningisfun #singapore,N/A
7179919929599200513,https://www.tiktok.com/@shawnlemuel/video/7179919929599200513,"Dec 22, 2022, 6:36 PM",No,1068,9,0,"Instead of queueing at USS, consider this! #singapore #pico4 #rollercoaster #vr #tech",N/A
7179817611075570946,https://www.tiktok.com/@shawnlemuel/video/7179817611075570946,"Dec 22, 2022, 11:59 AM",No,5330,45,4,Has anyone tried this yet? #learningisfun #growmyaccount #howto #increasefollowers #singapore,N/A
7179561936525331714,https://www.tiktok.com/@shawnlemuel/video/7179561936525331714,"Dec 21, 2022, 7:27 PM",No,886,7,3,Now is the time to shop at tiktok while everything is cheap! #relationships #christmasgift #giftideas #quoteoftheday #singapore,N/A
7179559106020216066,https://www.tiktok.com/@shawnlemuel/video/7179559106020216066,"Dec 21, 2022, 7:16 PM",No,856,30,0,How do you feel with rejection? #quoteoftheday #quote #relationships,N/A
7179557970672356610,https://www.tiktok.com/@shawnlemuel/video/7179557970672356610,"Dec 21, 2022, 7:11 PM",No,5947,120,9,Here's a summary of the headset's features! #learningisfun #tech #howto #pico4 #vr,N/A
7179229603490303234,https://www.tiktok.com/@shawnlemuel/video/7179229603490303234,"Dec 20, 2022, 9:57 PM",No,6723,80,5,Replying to @witheddiechin here you go bro! #learningisfun #tiktoksg #hack #howto #tech,N/A
7179201613209423106,https://www.tiktok.com/@shawnlemuel/video/7179201613209423106,"Dec 20, 2022, 8:08 PM",No,2243,27,4,Here's something all of us can apply now to save time! #learningisfun #tiktoksg #howto #foundations #mindset,N/A
7179179591867682050,https://www.tiktok.com/@shawnlemuel/video/7179179591867682050,"Dec 20, 2022, 6:43 PM",No,7289,143,18,You will feel so powerful playing this 😂#christmasgift #gaming #giftideas #vr #pico4,N/A
7178818918113414402,https://www.tiktok.com/@shawnlemuel/video/7178818918113414402,"Dec 19, 2022, 7:23 PM",No,896,18,0,Replying to @hotdogisbadforu anyone else going to try? #tiktokshop #learningisfun #income #howto #earnmoney,N/A
7178798314257714434,https://www.tiktok.com/@shawnlemuel/video/7178798314257714434,"Dec 19, 2022, 6:03 PM",No,44K,2635,24,Do this to play for longer! #pico4 #vr #giftideas #gaming #gamingontiktok,N/A
7178783569349807361,https://www.tiktok.com/@shawnlemuel/video/7178783569349807361,"Dec 19, 2022, 5:06 PM",No,447,15,0,How do you deal with stress? #xmasgiftideas #scentedcandle #mentalhealth #learningisfun #candles,N/A
7178506304409898242,https://www.tiktok.com/@shawnlemuel/video/7178506304409898242,"Dec 18, 2022, 11:10 PM",No,823,18,4,Replying to @hotdogisbadforu #learningisfun #mentalhealth #positivity #mindset #tiktoksg,N/A
7178473233480568066,https://www.tiktok.com/@shawnlemuel/video/7178473233480568066,"Dec 18, 2022, 9:02 PM",No,971,19,0,Trying some #arttherapy with #pico4. Thanks @PICO for the opportunity! #mentalhealth #positivity #tech,N/A
7178085831335251202,https://www.tiktok.com/@shawnlemuel/video/7178085831335251202,"Dec 17, 2022, 7:59 PM",No,832,19,3,Do you agree? #positivity #learningisfun #mentalhealth #tiktoksg #happy,N/A
7178072066686504194,https://www.tiktok.com/@shawnlemuel/video/7178072066686504194,"Dec 17, 2022, 7:05 PM",No,16K,467,5,"Yes, you can still game with this ina small space! #gaming #pico4 #vr #tiktoksg #tech",N/A
7177989520053357826,https://www.tiktok.com/@shawnlemuel/video/7177989520053357826,"Dec 17, 2022, 1:45 PM",No,974,8,1,Replying to @sitihamimaard here you go!,N/A
7177725139931499778,https://www.tiktok.com/@shawnlemuel/video/7177725139931499778,"Dec 16, 2022, 8:39 PM",No,1441,30,0,Played some #halflifealyx thanks to @PICO! #gaming #vr #pico4 #giftideas,N/A
7177721679408368897,https://www.tiktok.com/@shawnlemuel/video/7177721679408368897,"Dec 16, 2022, 8:26 PM",No,863,20,0,When's your last time? #learningisfun #familydinner #dinner #relationships #family,N/A
7177336440144153858,https://www.tiktok.com/@shawnlemuel/video/7177336440144153858,"Dec 15, 2022, 7:31 PM",No,3146,50,2,Very blessed and grateful for this opportunity. Thank you @picoxr_spore ! #vr #pico4 #games #giftideas #gaming #unboxing,N/A
7177335041473776898,https://www.tiktok.com/@shawnlemuel/video/7177335041473776898,"Dec 15, 2022, 7:25 PM",No,9033,28,0,Last minute Christmas gift idea 😁#TikTokShop1212Sale #waterbottle #hiking #lastminutexmas #giftideas,N/A
7177334199152561410,https://www.tiktok.com/@shawnlemuel/video/7177334199152561410,"Dec 15, 2022, 7:22 PM",No,10K,51,0,Last minute Christmas gift idea 😁#TikTokShop1212Sale #toothbrush #magnetic #lastminutexmas #giftideas,N/A
7177333830083169538,https://www.tiktok.com/@shawnlemuel/video/7177333830083169538,"Dec 15, 2022, 7:21 PM",No,8010,39,1,Last minute Christmas gift idea 😁#TikTokShop1212Sale #snack #childhood #lastminutexmas #giftideas #monster,N/A
7177333538893696257,https://www.tiktok.com/@shawnlemuel/video/7177333538893696257,"Dec 15, 2022, 7:19 PM",No,7128,27,0,Last minute Christmas gift idea 😁#TikTokShop1212Sale #einmilk #wettissue #lastminutexmas #giftideas,N/A
7177333114237209857,https://www.tiktok.com/@shawnlemuel/video/7177333114237209857,"Dec 15, 2022, 7:18 PM",No,1070,13,0,Last minute Christmas gift idea 😁#TikTokShop1212Sale #tissue #nomieo #lastminutexmas #giftideas,N/A
7177332546995326209,https://www.tiktok.com/@shawnlemuel/video/7177332546995326209,"Dec 15, 2022, 7:16 PM",No,11K,18,0,Last minute Christmas gift idea 😁#TikTokShop1212Sale #snack #childhood #lastminutexmas #giftideas,N/A
7176808934949260546,https://www.tiktok.com/@shawnlemuel/video/7176808934949260546,"Dec 14, 2022, 9:24 AM",No,1424,15,0,Let's share some love with @ourstellarlifestyle #giftideas #gratitude #donate #awareness #singapore,N/A
7176221113343560961,https://www.tiktok.com/@shawnlemuel/video/7176221113343560961,"Dec 12, 2022, 7:23 PM",No,952,18,2,Thank you @pristinearoma.os.sg and @TikTok Shop Singapore for the wonderful gift! #PristineLife #TikTokShop1212Sale #learningisfun #relationships #giftideas,N/A
7176219895569452289,https://www.tiktok.com/@shawnlemuel/video/7176219895569452289,"Dec 12, 2022, 7:18 PM",No,151,2,0,What are your #productivityhacks ? Thanks @Zesk Snacks for the snack! #learningisfun #tiktokshop #TikTokShop1212Sale #kognac,N/A
7175145165194022145,https://www.tiktok.com/@shawnlemuel/video/7175145165194022145,"Dec 9, 2022, 9:47 PM",No,133K,737,51,"Thank you for the wonderful opportunity @TikTok Shop Singapore and thank you (yes, you!) as well for your support. #tiktokshop #learningisfun #singapore #howto #passiveincome",N/A
7175095366973541633,https://www.tiktok.com/@shawnlemuel/video/7175095366973541633,"Dec 9, 2022, 6:34 PM",No,1110,20,0,Thank you for the snacks! @Zesk Snacks #TikTokShop1212Sale #giftideas #whattobuy #singapore #snack #hotpot #lastminutexmas #secretsantagift,N/A
7175002192062008578,https://www.tiktok.com/@shawnlemuel/video/7175002192062008578,"Dec 9, 2022, 12:33 PM",No,957,24,4,Thanks for the #snack @Zesk Snacks #TikTokShop1212Sale #giftideas #whattobuy #singapore,N/A
7174711226977586433,https://www.tiktok.com/@shawnlemuel/video/7174711226977586433,"Dec 8, 2022, 5:43 PM",No,1154,13,0,Thank you @Zesk Snacks for the #snack! #TikTokShop1212Sale #giftideas #whattobuy #singapore,N/A
7174654973731556610,https://www.tiktok.com/@shawnlemuel/video/7174654973731556610,"Dec 8, 2022, 2:05 PM",No,806,13,0,Thank you @Zesk Snacks for the #snack #TikTokShop1212Sale #lastminutexmas #whattobuy #giftideas,N/A
7174628639139466497,https://www.tiktok.com/@shawnlemuel/video/7174628639139466497,"Dec 8, 2022, 12:23 PM",No,120,2,0,Thanks for the snack! @Zesk Snacks #pomelo #candy #TikTokShop1212Sale #lastminutexmas #whattobuy #giftideas #singapore,N/A
7174350444129504513,https://www.tiktok.com/@shawnlemuel/video/7174350444129504513,"Dec 7, 2022, 6:23 PM",No,1286,18,0,Who else wants some? thanks for the snack! @Zesk Snacks #sgfoodie #sgtiktok #sgfyp #fyp #happyfood #exploresgfood #tiktoksg #singapore #yumizi #steak #grilled #vegetarian #lastminutexmas #whattobuy #g...,N/A
7174349937629547778,https://www.tiktok.com/@shawnlemuel/video/7174349937629547778,"Dec 7, 2022, 6:22 PM",No,2432,26,1,Who else wants some? thanks for the #snack! @Zesk Snacks #sgfoodie #sgtiktok #sgfyp #fyp #happyfood #exploresgfood #tiktoksg #singapore #yumizi #mushroom #vegetarian #lastminutexmas #whattobuy #giftid...,N/A
7174347687368625410,https://www.tiktok.com/@shawnlemuel/video/7174347687368625410,"Dec 7, 2022, 6:13 PM",No,1551,17,2,thanks for the #noodles! @Zesk Snacks #sgfoodie #sgtiktok #sgfyp #fyp #happyfood #exploresgfood #tiktoksg #singapore #TikTokShop1212Sale #lastminutexmas #whattobuy #giftideas,N/A
7173971088731393281,https://www.tiktok.com/@shawnlemuel/video/7173971088731393281,"Dec 6, 2022, 5:51 PM",No,825,20,0,Thanks for the snack! @Zesk Snacks #TikTokShop1212Sale #christmas #giftidea #giftideas #whattobuy #snack #lastminutexmas #yumizi #yummy,N/A
7173969953832307970,https://www.tiktok.com/@shawnlemuel/video/7173969953832307970,"Dec 6, 2022, 5:47 PM",No,836,14,0,Thanks for the snack! @Zesk Snacks #TikTokShop1212Sale #mushroom #beancurd #yumizi #snack #whattobuy #giftideas #giftidea #christmas,N/A
7173968702348610817,https://www.tiktok.com/@shawnlemuel/video/7173968702348610817,"Dec 6, 2022, 5:42 PM",No,972,8,0,Thanks for the snack! @Zesk Snacks #sgfoodie #sgtiktok #sgfyp #fyp #happyfood #exploresgfood #tiktoksg #singapore #giftidea #whattobuy #giftideas #yummy #TikTokShop1212Sale #cupnoodles,N/A
7173598292910017794,https://www.tiktok.com/@shawnlemuel/video/7173598292910017794,"Dec 5, 2022, 5:45 PM",No,4123,68,3,Thanks for the pudding! @Zesk Snacks #TikTokShop1212Sale #pudding #yummy #cheatfoods #whattobuy #christmas #giftideas,N/A
7173595817289239810,https://www.tiktok.com/@shawnlemuel/video/7173595817289239810,"Dec 5, 2022, 5:35 PM",No,2317,68,2,Thanks for the noodles! @Zesk Snacks #TikTokShop1212Sale #cupnoodles #yummy #cheatfoods #whattobuy #christmas #giftideas,N/A
7169812028071202049,https://www.tiktok.com/@shawnlemuel/video/7169812028071202049,"Nov 25, 2022, 12:52 PM",No,1115,26,1,What other tips would you like to see? #tiktoksg #learningisfun #windows #godmode #techtips #lifehacks Thanks for the coffee! @zeskzesk309,N/A
7169509838161071362,https://www.tiktok.com/@shawnlemuel/video/7169509838161071362,"Nov 24, 2022, 5:20 PM",No,66K,1460,6,The phone holder feature really blew me away😂 #joyoung @tiktokshop_sg #hotpot #steamer #secretsantagift #tiktoksg #phoneholder,N/A
7169212156615888130,https://www.tiktok.com/@shawnlemuel/video/7169212156615888130,"Nov 23, 2022, 10:04 PM",No,11K,279,8,Use this to save those future 5 seconds forever! #techtips #learningisfun #windows #shutdown #command #hack #lifehack #convenient,N/A
7168727721101511938,https://www.tiktok.com/@shawnlemuel/video/7168727721101511938,"Nov 22, 2022, 2:44 PM",No,994,8,0,Another secret santa gift idea #waterproof #tshirt #shirt #secretsanta #giftideas #tiktoksingapore#ComeDanceWithMe,N/A
7166467392787221761,https://www.tiktok.com/@shawnlemuel/video/7166467392787221761,"Nov 16, 2022, 12:33 PM",No,2683,59,0,Are you setting an event this year end? #bizowner #appointmentsystem #appointment #techtok #techtips #learningisfun #xmas #christmasevent #tips #entrepreneur #lifehack #events,N/A
7166188821254540545,https://www.tiktok.com/@shawnlemuel/video/7166188821254540545,"Nov 15, 2022, 6:32 PM",No,20K,120,2,Don't wait till the last minute 😂😂 #christmasgiftideas #christmasgift #secretsanta #secretsantaideas #tiktokshop #lenovo #wireless #bluetooth #speaker #tiktoksg #sgtiktok #singapore,N/A
7166145511202852098,https://www.tiktok.com/@shawnlemuel/video/7166145511202852098,"Nov 15, 2022, 3:44 PM",No,5182,30,0,Don't wait till the last minute 😂😂 #christmasgiftideas #christmasgift #secretsanta #secretsantaideas #tiktokshop #active #running #tiktoksg #sgtiktok #singapore,N/A
7165833277339700482,https://www.tiktok.com/@shawnlemuel/video/7165833277339700482,"Nov 14, 2022, 7:33 PM",No,15K,113,9,Don't wait till the last minute 😂😂 #christmasgiftideas #christmasgift #secretsanta #secretsantaideas #tiktokshop #mickeymouse #disney #tiktoksg #sgtiktok #singapore,N/A
7164961359749303553,https://www.tiktok.com/@shawnlemuel/video/7164961359749303553,"Nov 12, 2022, 11:09 AM",No,1047,20,5,Reflecting upon an important lesson. Thanks Eddie! #learningisfun #ecommerce #marketing #howtotiktok #howtoearnfromtiktok,N/A
7162871821753126145,https://www.tiktok.com/@shawnlemuel/video/7162871821753126145,"Nov 6, 2022, 8:01 PM",No,4625,90,4,What do you guys think? Do you support this? #tiktoksg #ecommerce #healthy #learningisfun #singapore,N/A
7162085048735288578,https://www.tiktok.com/@shawnlemuel/video/7162085048735288578,"Nov 4, 2022, 5:08 PM",No,82K,1887,33,Go go go guys! You're welcome 😁#voucher #1111 #learningisfun #tiktokshopsolidlah #tiktoksg,N/A
7162050719435017473,https://www.tiktok.com/@shawnlemuel/video/7162050719435017473,"Nov 4, 2022, 2:54 PM",No,1165,24,1,Replying to @aye_wake_yew here you go!,N/A
7161676700235975937,https://www.tiktok.com/@shawnlemuel/video/7161676700235975937,"Nov 3, 2022, 2:43 PM",No,14K,98,0,I really wish I had these sooner😢 #learningisfun #posture #tiktoksg #singapore #tiktokshopsolidlah,N/A
7161272878657195266,https://www.tiktok.com/@shawnlemuel/video/7161272878657195266,"Nov 2, 2022, 12:36 PM",No,9291,223,7,Thank you Dr Jenny for the pain relief and education! #tiktoksg #care #chiropracticadjustment #chiropractic #learningisfun,N/A
7161269647881342209,https://www.tiktok.com/@shawnlemuel/video/7161269647881342209,"Nov 2, 2022, 12:24 PM",No,4063,47,2,For the mala lovers out there🤣 Thank you @ooh sg! #sgfoodie #sgtiktok #sgfyp #fyp #happyfood #tiktokshopsolidlah #tiktoksg #singapore,N/A
7161002845410561281,https://www.tiktok.com/@shawnlemuel/video/7161002845410561281,"Nov 1, 2022, 7:08 PM",No,2648,48,3,Thank you @TikTok Singapore for the wonderful bottle 😁. #fyp #tiktokshopsolidlah #sgtiktok #learningisfun #sg #bottle,N/A
7160946962743807234,https://www.tiktok.com/@shawnlemuel/video/7160946962743807234,"Nov 1, 2022, 3:31 PM",No,1357,66,0,This is one way to travel 🤣Thanks for the chips! @ooh sg #learningisfun #sg #fypシ #sgtiktok #tiktokshopsolidlah #fyp,N/A
7159925727721196801,https://www.tiktok.com/@shawnlemuel/video/7159925727721196801,"Oct 29, 2022, 9:28 PM",No,24K,89,1,I hope i didn’t damage it 😂. #fyp #tiktoksg #singapore #techtok #gimbal.,N/A
7159460936703659266,https://www.tiktok.com/@shawnlemuel/video/7159460936703659266,"Oct 28, 2022, 3:25 PM",No,10K,42,0,Do you guys use any other free tools? #sgtiktok #learningisfun #fypシ #sg,N/A
7159460048056454401,https://www.tiktok.com/@shawnlemuel/video/7159460048056454401,"Oct 28, 2022, 3:21 PM",No,6803,35,3,Thank you@ooh sg for the snack 😍#fypシ #learningisfun #sgtiktok #tiktokshopsolidlah #singapore,N/A
7159458472122174721,https://www.tiktok.com/@shawnlemuel/video/7159458472122174721,"Oct 28, 2022, 3:15 PM",No,3548,17,0,This was a first and I loved it... thank you for the cheat meal 😍 @ooh sg #tiktokshopsolidlah #singapore #sgtiktok #learningisfun #fypシ,N/A
7159457315337391361,https://www.tiktok.com/@shawnlemuel/video/7159457315337391361,"Oct 28, 2022, 3:11 PM",No,1096,8,0,This is by far my favourite 😍. Thank you @ooh sg! #fypシ #learningisfun #sgtiktok #singapore #tiktokshopsolidlah,N/A
7159453954143702273,https://www.tiktok.com/@shawnlemuel/video/7159453954143702273,"Oct 28, 2022, 2:58 PM",No,22K,160,8,Sweating because of the mala 🤣 #fyp #fypシ #learningisfun #sgtiktok #singapore #tiktokshopsolidlah,N/A
7159453192017825026,https://www.tiktok.com/@shawnlemuel/video/7159453192017825026,"Oct 28, 2022, 2:55 PM",No,8397,57,0,These are cheap and good! #fyp #fypシ #learningisfun #sgtiktok #singapore #sg #tiktokshopsolidlah,N/A
7158023719695305985,https://www.tiktok.com/@shawnlemuel/video/7158023719695305985,"Oct 24, 2022, 6:27 PM",No,12K,51,0,Shout out to our sponsor @wahkaoshop #fyp #fypシ #techtok #techtips #learningisfun #sgtiktok #singapore #sg #foryoupage #foryou #lifehacks #ai #contentcreator #tips #color #tipsandtricks #tiktokshopsol...,N/A
7157646632450821377,https://www.tiktok.com/@shawnlemuel/video/7157646632450821377,"Oct 23, 2022, 6:04 PM",No,727,17,3,fun post 🤣 #sgph #sentosa #sgtiktok #phtiktok #filipino,N/A
7157625902019431681,https://www.tiktok.com/@shawnlemuel/video/7157625902019431681,"Oct 23, 2022, 4:44 PM",No,495,11,0,#fyp #fypシ #techtok #techtips #learningisfun #sgtiktok #singapore #sg #foryoupage #foryou #lifehacks #contentcreator #tips #tipsandtricks #capcut #howto,N/A
7156888684627774722,https://www.tiktok.com/@shawnlemuel/video/7156888684627774722,"Oct 21, 2022, 5:03 PM",No,12K,39,0,#fyp #fypシ #techtok #techtips #learningisfun #sgtiktok #singapore #sg #foryoupage #foryou #lifehacks #marketing #contentcreator #tips #tipsandtricks #tiktokshopsolidlah,N/A
7156816036833135874,https://www.tiktok.com/@shawnlemuel/video/7156816036833135874,"Oct 21, 2022, 12:21 PM",No,9004,32,0,#fyp #fypシ #techtok #techtips #learningisfun #sgtiktok #singapore #sg #foryoupage #foryou #lifehacks #marketing #contentcreator #tips #tipsandtricks,N/A
7156477803746036993,https://www.tiktok.com/@shawnlemuel/video/7156477803746036993,"Oct 20, 2022, 2:29 PM",No,14K,55,1,#fyp #fypシ #techtok #techtips #learningisfun #sgtiktok #singapore #sg #foryoupage #foryou #amazonpolly #amazon #usbfan #clipfan,N/A
7156475302858788097,https://www.tiktok.com/@shawnlemuel/video/7156475302858788097,"Oct 20, 2022, 2:19 PM",No,11K,40,0,#fyp #fypシ #techtok #techtips #learningisfun #sgtiktok #singapore #sg #foryoupage #foryou #ergonomic #laptopstand,N/A
7155906337937919234,https://www.tiktok.com/@shawnlemuel/video/7155906337937919234,"Oct 19, 2022, 1:31 AM",No,7990,193,2,#fyp #fypシ #techtok #techtips #learningisfun #sgtiktok #singapore #sg #it #softwareengineer #tech #ai #artist #draw,N/A
7155469925509762306,https://www.tiktok.com/@shawnlemuel/video/7155469925509762306,"Oct 17, 2022, 9:18 PM",No,22K,172,7,When you have been flying so long that you forget how to walk 😂#fyp #fypシ #techtok #techtips #learningisfun #sgtiktok #singapore #sg #softwareengineer #tech #leave,N/A
7155154100856900865,https://www.tiktok.com/@shawnlemuel/video/7155154100856900865,"Oct 17, 2022, 12:52 AM",No,4632,40,1,#fyp #fypシ #techtok #techtips #learningisfun #sgtiktok #singapore #sg #passion,N/A
7155153674803727618,https://www.tiktok.com/@shawnlemuel/video/7155153674803727618,"Oct 17, 2022, 12:50 AM",No,21K,153,6,#fyp #fypシ #techtok #techtips #learningisfun #sgtiktok #singapore #sg #jobhunt,N/A
7155153235165056258,https://www.tiktok.com/@shawnlemuel/video/7155153235165056258,"Oct 17, 2022, 12:49 AM",No,5695,48,0,#fyp #fypシ #techtok #techtips #learningisfun #sgtiktok #singapore #sg,N/A
7149786557254307074,https://www.tiktok.com/@shawnlemuel/video/7149786557254307074,"Oct 2, 2022, 1:43 PM",No,3237,138,1,Witnessing Westlife live last night!! 🔥🙌🏼 #f1 #f1singapore #westlife #abba #sgtiktok #foryou #fyp,N/A
7149764172115496193,https://www.tiktok.com/@shawnlemuel/video/7149764172115496193,"Oct 2, 2022, 12:17 PM",No,1411,15,0,Anyone else went to see westlife ytd?! #westlife #onethingaboutmestorytime #mandarin #tagalog #rap,N/A
7149503496637762817,https://www.tiktok.com/@shawnlemuel/video/7149503496637762817,"Oct 1, 2022, 7:25 PM",No,367,4,0,customised name water bottle is available on tiktok shop hehe! ✨🔥 #fyp #pov #humour #sgtiktok #tiktokshopfinds #tiktokshop,N/A
7148391187597102337,https://www.tiktok.com/@shawnlemuel/video/7148391187597102337,"Sep 28, 2022, 7:28 PM",No,11K,68,0,he totally nailed it! 🌵#dancingcactus #tiktokshopfinds #sgtiktok #fyp,N/A
7148299384545955074,https://www.tiktok.com/@shawnlemuel/video/7148299384545955074,"Sep 28, 2022, 1:32 PM",No,26K,53,0,Sometimes it’s like that 😮‍💨#relatable #tiktokshopfinds #foodiesg #snack #pov,N/A
7148298329976229122,https://www.tiktok.com/@shawnlemuel/video/7148298329976229122,"Sep 28, 2022, 1:28 PM",No,61K,299,16,More snacks 🤤🤤 Anyone else go for midnight snacks? #tiktokshopfinds #foodiesg #tiktoksg #sgph #snack,N/A
7148297520601419010,https://www.tiktok.com/@shawnlemuel/video/7148297520601419010,"Sep 28, 2022, 1:25 PM",No,39K,185,2,Mushroom Crisps are 🤤. Grab one for yourself! #tiktokshopfinds #tiktoksg #snack #foodiesg #learningisfun,N/A
7148295735308553474,https://www.tiktok.com/@shawnlemuel/video/7148295735308553474,"Sep 28, 2022, 1:18 PM",No,10K,113,0,Try it on your cat today😂 Big thanks to @Joseph&Casey for the cute mat! #catsoftiktok #tiktokshopfinds #cute #catslovers #learningisfun,N/A
7147983397762108673,https://www.tiktok.com/@shawnlemuel/video/7147983397762108673,"Sep 27, 2022, 5:06 PM",No,18K,100,4,"When in class, there’s always THAT self-obsessed grp mate. anyone can relate? (btw, the pillow is rly quite comfy, thanks @Joseph&Casey! ) #school #learningisfun #relatable #tiktokshopfinds #sgph",N/A
7146247950811827457,https://www.tiktok.com/@shawnlemuel/video/7146247950811827457,"Sep 23, 2022, 12:52 AM",No,0,0,0,#HavaianasLivreDeCliches,N/A
7146091446540537089,https://www.tiktok.com/@shawnlemuel/video/7146091446540537089,"Sep 22, 2022, 2:44 PM",No,2039,26,0,thank you @endlesspassiongaming and universe for this #unboxtherapy moment 🥺 #tiktokshopfinds #tiktokshopsg #singapore #gaming,N/A
7145836522724494594,https://www.tiktok.com/@shawnlemuel/video/7145836522724494594,"Sep 21, 2022, 10:15 PM",No,970,65,0,the feels 🌵✨ #dancingcactus #tiktokshopfinds #sgtiktok #foryou #fyp,N/A
7143765169590652162,https://www.tiktok.com/@shawnlemuel/video/7143765169590652162,"Sep 16, 2022, 8:18 AM",No,1428,14,0,"if you’re a gamer, watch til the end! 👾#tiktokshop #tiktokshopfinds #sgtiktok #tiktoklivesg #ergonomicchair #musthaves",N/A
7142834006751530241,https://www.tiktok.com/@shawnlemuel/video/7142834006751530241,"Sep 13, 2022, 8:04 PM",No,14K,176,0,Thanks for the nice wares @TableMattersSG ! #tablematterssg #tiktoksingapore #tiktokshopfinds #learningisfun #organize,N/A
7142833363575950594,https://www.tiktok.com/@shawnlemuel/video/7142833363575950594,"Sep 13, 2022, 8:01 PM",No,21K,184,1,Organize more with @thesmallmerchant ! #thesmallmerchant #tiktoksingapore #tiktokshopfinds #learningisfun #organize,N/A
